Conference_ID,Title,Link,Abstract,Citation,Authors,Conference_Name,Year,Keywords,View_Count,Page_Count,Authors_Map
135396,تاثیر مواد تغییر فازدهنده در کاهش مصرف انرژی ساختمان,https://civilica.com/doc/1956538/,کمبود منابع انرژی و افزایش مصرف انرژی یکی از دغدغه های جوامع امروزی است. از آنجایی که بخش مهمی از انرژی در ساختمان ها مصرف می شود، تاکنون تلاش های زیادی برای یافتن راه هایی برای کاهش مصرف انرژی درساختمان ها انجام شده است. تاثیر استفاده از مصالح تغییر فاز ساختمان از جمله موضوعاتی است که در این زمینه مورد بررسی قرار گرفته است. مصالح تغییر فاز در دهه های اخیر به دلیل رویکرد سبک سازی در معماری فعلی مورد توجه زیادی قرار گرفته است. بنابراین این مواد با قابلیت ذخیره انرژی بالا به دلیل جرم کم می توانند گزینه مناسبی برای استفاده به عنوان ذخیره حرارتی در معماری امروزی باشند. در واقع استفاده از گرمای نهان در مواد تغییر فاز دهنده (PCM) گامی موثر در جهت ذخیره انرژی است. گرمای نهان ذخیره شده از طریق تغییر فاز این مواد در دمای مورد نظر کاربر می تواند شرایط آسایش حرارتی را فراهم یا بهبود بخشد، بارهای ساختمانی را کاهش دهد. در حال حاضر استفاده از مواد تغییر فاز برای عملکردهای مختلف گسترش یافته است. با توجه به تحقیقات انجام شده در زمینه استفاده از سیستم های مواد تغییر فاز دهنده در ساختمان به این جمع بندی می-رسیم که استفاده از مواد تغییر فاز دهنده در بخش های مختلف ساختمان قابل استفاده است و می توان از مواد مختلف با خواص نزدیک به هم در این زمینه استفاده کرد. بر اساس نتایج بدست آمده، استفاده از این مواد به شکل پانل در کاربرد ساختمانی مقرون به صرفه تر از میکروکپسول ها می باشد و با انتخاب مناسب ماده تغییر فاز دهنده و بر اساس پیکره بندی سیستم انرژی، می توان تا ۳۰ درصد در انرژی مصرفی ساختمان صرفه جویی کرد.,,"رقیه حقی, وحید وزیری",,,مواد تغییر فاز دهنده،کاهش مصرف انرژی،مصالح تغییر فاز،ذخیره انرژی,0,,"{""رقیه حقی"": ""دانشجوی کارشناسی ارشد مهندسی معماری، دانشگاه محقق اردبیلی"", ""وحید وزیری"": ""عضو هیئت علمی گروه معماری دانشگاه محقق اردبیلی""}"
135396,تبیین راهبردهای اقتصادی بکارگیری آیین های کشاورزی در توسعه گردشگری,https://civilica.com/doc/1956562/,امروزه فعالیت های گردشگری به عنوان یک فعالیت خدماتی پویا و دارای ویژگی های بارز و منحصربه فرد، بخش مهمی از بخش های اقتصادی و تولیدی کشورهای توسعه یافته و درحال توسعه را به خود اختصاص داده است. منابع اصلی گردشگری در مقصدها شامل منابع ملموس و ناملموس می باشد که آیین ها کشاورزی به عنوان یکی از منابع ناملموس گردشگری نقش مهمی در توسعه آن ایفا می نمایند. از مهمترین اهداف توسعه گردشگری، رونق اقتصادی جوامع میزبان می باشد که همه تصمیم سازان و تصمیم گیران به دنبال این موضوع می باشند. از این رو در تحقیق حاضر به تبیین راهبردهای اقتصادی بکارگیری آیین های کشاورزی در توسعه گردشگری پرداخته شده است. لذا با بررسی ابعاد مختلف و موثر در بکارگیری آیین های کشاورزی در توسعه گردشگری به بررسی نقاط قوت و ضعف و فرصت ها و تهدیدها پرداخته و با استفاده از مدل تحلیل SWOT تجزیه وتحلیل و راهبردهای توسعه تدوین شده است. نتایج نشان می دهد مهمترین راهبردهای اقتصادی بکارگیری آیین های کشاورزی در توسعه گردشگری شامل تشکیل خوشه های کسب وکارهای گردشگری کشاورزی، استفاده از آیین ها کشاورزی در رونق بازارهای محلی در قالب جشنواره ها، نمایشگاها و سایت های گردشگری کشاورزی و سرمایه گذاری با توجه به تقویم زمانی و فصول مختلف در زمینه گردشگری کشاورزی می باشد.,,"مهدی حسام, حبیب محمودی چناری",,,توسعه گردشگری،راهبردهای اقتصادی،آیین های کشاورزی,0,,"{""مهدی حسام"": ""دانشیار گروه جغرافیا و برنامه ریزی شهری، دانشگاه گیلان"", ""حبیب محمودی چناری"": ""استادیار پژوهشکده محیط زیست، جهاد دانشگاهی گیلان""}"
135396,تبیین مولفه های رویکرد بوم شهر در طراحی رودخانه های شهر رشت,https://civilica.com/doc/1956584/,با پیشرفت شهرها، آلودگی و مشکلات محیط زیستی در فضاهای شهری نمود بیشتری یافته و به خصوص در شهرهایی که از جاذبه های طبیعی برخوردارند خود را بیشتر نمایان می کنند؛ در این راستا بوم شهر یکی از ایده هایی است که برای بهبود وضعیت شهر ها به سوی فضاهایی سازگار با طبیعت مطرح شده است. بوم شهر با هدف ایجاد سازگاری شهر با طبیعت موجود شکل گرفته و این کار از طرق مختلفی از جمله استفاده مناسب از انرژی، تولید انرژی های تجدیدپذیر، جابجایی با دوچرخه، پیاده و حمل و نقل عمومی، چرخه در طبیعت، حفاظت از محیط طبیعی صورت میگیرد. در این میان طراحی شهری می تواند قسمتی از این نیاز هارا پاسخگو باشد. رودخانه زرجوب و گوهررود در ساختار اصلی شهر رشت قرار دارند؛ این رودخانه ها با وجود داشتن مشکلات محیط زیستی، دارای پتانسیل کافی برای ایجاد فضای شهری بوده و با بهسازی و بازسازی رودخانه ها با توجه به رویکرد بوم شهر می توان محیط آن را ارتقاء بخشید. مواردی که بوم شهر در طراحی شهری حاشیه رودخانه ها بیشتر تاثیر گذار است عبارتند از: محیط طبیعی سالم، جابجایی سالم، کاربری مناسب زمین؛ این سه از اهداف اصلی این پژوهش بوده و مورد بررسی قرار گرفته است. این تحقیق بر اساس روش کتابخانه ای و میدانی صورت گرفته است، و تحلیل اطلاعات در آن از تحلیل متغیرها، و تفسیر نظرات و به روش داده بنیاد انجام شده است. در نهایت رویکرد بوم شهر در حاشیه رودخانه های شهر رشت به راهکارهایی در حاشیه رودخانه ها ، مانند آزادسازی حریم رودخانه ها، ایجاد مسیرهای ویژه دوچرخه و پیاده، احیاء چشمه های تخریب شده، اتصال فضاهای سبز به یکدیگر، اتصال مسیرهای پیاده و دوچرخه، تغییر کاربری های ناسازگار به کاربری های سازگار و حفظ پوشش های گیاهی حائز اهمیت منجر شد.,,"لیلا ربیعی راد, سامان صبا",,,بوم شهر،رودخانه،ساختار اصلی،رشت,0,,"{""لیلا ربیعی راد"": ""دانشجوی دکتری شهرسازی دانشکده معماری و هنر دانشگاه گیلان"", ""سامان صبا"": ""استادیار گروه معماری دانشکده فنی مهندسی دانشگاه گلستان""}"
135396,تحقق حکمرانی مطلوب شهری در پرتو دموکراسی شهری و مشارکت شهروندان,https://civilica.com/doc/1956547/,زمینه و هدف: از آن جایی که مهم ترین وظیفه نقش حکمرانی مطلوب شهری، شهروندسازی است. حکمرانی شهری موضوعی برای افزایش تحقیقات در زمینه تحقق حق بر شهر و حقوق شهروندی بوده است. شهروندسازی به معنای فراهم نمودن امکانات، تسهیلات و ساز و کارهای لازم برای شهروندان تا آن ها از حقوق شهروندی خویش بهره مند شوند و ضمنا بتوانند به نحوی مناسب وظایف و تکالیف شهروندیشان را در قبال جامعه محلی و شهری که در آن زندگی می کنند انجام دهند.روش تحقیق: این مقاله به شیوه توصیفی-تحلیلی با بهره گیری از منابع کتابخانه ای و مطالعه تطبیقی اسناد، کتب و مقالات و ترجمه متون صورت گرفته است.یافته ها: شهر محلی برای کنش اجتماعی و سیاسی شهروندان است. با تحقق دموکراسی شهری از طریق مشارکت مردم و نهادهای مدنی در فرآیند های سیاسی شهر و تعیین دولت های شهری، شهروندان به ارکان فعال شهر تبدیل خواهند شد. بنابراین دموکراسی شهری و مشارکت جمعی منجر به حکمرانی خوب خواهد گردید زیرا میان تحقق این سه رابطه ای متقابل تحت لوای حق بر شهر و حقوق شهروندی وجود دارد.نتایج: به زمامداری شهری یعنی اثرگذاری همه ارکان تاثیرگذار شهری بر مدیریت شهر، با توانمدی سازی تمام سازوکارهایی که با هدف تحقق حق بر شهر و حقوق شهروندان حرکت کنند. بنابراین این مفهوم در کنه خود رو به سوی شناسایی حق بر شهر نیز دارد. مشارکت مردم نیز به تحقق حکمرانی مطلوب کمک می کند، یکی از نتایج عمده مشارکت پایدار ذینفعان در تصمیم گیری ها و اجرای آن ها، توسعه ظرفیت برای تحقق دموکراسی شهری و مدیریت مشکلات اجتماعی شهرهای امروزی است.,,"محسن خاکزادشاهاندشتی, لیلا میربد",,,حکمرانی مطلوب،دموکراسی شهری،مشارکت جمعی،مدیریت شهری،حق بر شهر،حقوق شهروندی,0,,"{""محسن خاکزادشاهاندشتی"": ""استادیار گروه حقوق، دانشکده ادبیات و علوم انسانی، دانشگاه گیلان، رشت، ایران"", ""لیلا میربد"": ""مدرس، گروه حقوق، دانشگاه آزاد اسلامی واحد رشت، گیلان، ایران""}"
135396,تحلیل الگوی فضایی منابع شهری با رویکرد توسعه پایدار «نمونه موردی کلان شهر شیراز»,https://civilica.com/doc/1956512/,"هسته ی زیربنایی در سامان دهی فضایی، مکان های شهری کاربری اراضی می باشد. هدف این پژوهش تحلیل فضایی منابع شهری در مناطق شهر شیراز می باشد. روش این تحقیق توصیفی- تحلیلی، با رویکرد کاربردی است. بدین منظور سه شاخص خدمات،گردشگری و صنعتی در راستای توسعه پایدار شهری در نظر گرفته شده اند. پس از وزن دهی و به کارگیری تکنیک پرومته نوع دوم، رتبه بندی مناطق شهر شیراز انجام گرفت. نتایج این تحلیل نشان می دهد که مناطق ۴، ۵، ۷ و ۸ در شاخص خدمات و مناطق ۳، ۵، ۷ و ۸ در شاخص گردشگری و مناطق ۱، ۲، ۵ و ۷ در شاخص صنعتی دارای کمترین رتبه هستند. برای تحلیل الگوی فضایی خدمات شهری از نرم افزار های GIS,Geoda و شاخص موران، بهره برده و نتایج آن حاکی از وجود توزیع عادلانه مکان فضایی خدمات شهری بسیار ضعیفی، در مناطق ۹ گانه شهر شیراز می باشد. در نهایت با استفاده از رابطه بین تراکم جمعیت مناطق و پراکنش فضایی کاربری های مورد بررسی، نشان داده شد مناطقی که دارای تراکم جمعیتی بالا و تراکم کاربری پایینی می باشند در الویت توسعه فضایی خدمات شهری می باشند.",,"سمیه غلامی, سارا عزیزی قلاتی",,,تحلیل فضایی،توسعه پایدار،کاربری اراضی،تکنیک پرومته،شاخص موران،ArcGIS،شیراز,0,,"{""سمیه غلامی"": ""دکتری جغرافیا و برنامه ریزی شهری،کارشناس شهرسازی شهرداری شیراز"", ""سارا عزیزی قلاتی"": ""کارشناسی ارشد سیستم اطلاعات جغرافیایی، کارشناسGIS شهرداری شیراز""}"
135396,تحلیلی بر مسکن و زیست پذیری شهری با استفاده از شاخص دسترسی به سیتم فاضلاب عمومی در GIS (مطالعه موردی : شهرک های حوزه یک منطقه ده شهرداری شیراز),https://civilica.com/doc/1956552/,مقدمه: امروزه رویکردهای گوناگونی برای حل مسائل و مشکلات موجود در شهرها مطرح و به کار گرفته شده اند. عوامل متعددی در زیست پذیری یک مکان تاثیر دارند که از جمله آنها می توان به حضورمردم،کاربری مختلط، مسکن، ایمنی و امنیت، حس تعلق، کارایی و محیط زیست اشاره کرد. هدف اصلی این پژوهش تحلیل زیست پذیری شهری شهرک های حوزه یک منطقه ده کلانشهر شیراز با تاکید بر شاخص های مسکن و محیط زیست شهری در دسترسی به سیستم فاضلاب شهری می باشد. مواد و روش ها: روش تحقیق این پژوهش به لحاظ هدف، کاربردی و به لحاظ روش، توصیفی- تحلیلی می باشد و تلاش می گردد با استفاده از شاخص دسترسی به سیستم فاضلاب شهری به تحلیل زیست پذیری در سطح محلات شهری پرداخته شود. در روند تحلیل ها از فرآیند تحلیل فضایی استفاده شده است. در این پژوهش از نرم افزاری Excel، Arc GIS و Google earth استفاده شده است.نتایج: ۶۷۷ قطعه مسکونی در این شهرک ها شناسایی و اطلاعات آنها جمع آوری و ثبت گردید. بر اساس نتایج حدود ۷۰ درصد قطعات مسکونی به شبکه عمومی فاضلاب متصل هستند و حدود۳۰ درصد به شبکه عمومی فاضلاب متصل نیستندکه این تهدیدی برای زیست پذیری شهری است و نباید مورد بی توجهی برنامه ریزان شهری قرار بگیرد. شهرک عرفان بیشترین قطعات مسکونی متصل به شبکه عمومی فاضالاب را دارا می باشند و شهرک های باهنر و گلدشت محمدی به ترتیب در رده بعدی می باشند. نتیجه گیری: پیشنهاد می شود برای بررسی بهتر و دقیق تر زیست پذیری در حوزه مسکن و محیط زیست شهری در کلانشهر شیراز، مطالعات در سطوح خرد تر از مناطق با تاکید بر سطح محله (شهرک) نیز مورد توجه قرار بگیرد. با توجه به تغییرات سطح شهرک بندی و محله بندی ضرورت بازبینی مطالعات حوزه زیست پذیری و مسکن و حتی سایر موضوعات در طی سالهای آتی احساس می گردد پس لازم است آمارهای مرتبط نیز به روز رسانی گردد.,,"مریم سجودی چاله سرا, محسن عباسیان, محمدجواد محمدی, امیررضا نصیری",,,،GIS،دسترسی به سیستم فاضلاب شهری،زیست پذیری شهری،منطقه ۱۰ شهرداری شیراز,0,,"{""مریم سجودی چاله سرا"": ""پژوهشگر پسا دکترا دانشکده هنر و معماری، دانشگاه گیلان"", ""محسن عباسیان"": ""دانشجوی کارشناسی ارشد برنامه ریزی شهری، دانشگاه گیلان"", ""محمدجواد محمدی"": ""دانشجوی کارشناسی ارشد برنامه ریزی شهری، دانشگاه گیلان"", ""امیررضا نصیری"": ""دانشجوی کارشناسی ارشد برنامه ریزی شهری، دانشگاه گیلان""}"
135396,تدقیقی بر مفاهیم و شاخص های شهر هوشمند,https://civilica.com/doc/1956540/,شهرها در جهان امروز با چالش هایی مواجه اند که ناشی از دگرگونی های حاصل از پیشرفت علم و صنعت و طرح نیازهای جدید سازمانی و اجتماعی می باشد. در این ارتباط الگوی شهر هوشمند به عنوان راهکاری جدید که با توجه به گسترش روزافزون تکنولوژی اطلاعات در شهر و در راستای پاسخگویی به نیازهای جدید شهروندان در زندگی شهری آنان، پا به عرصه حضور می گذارد. بررسی پیشینه ی این روند بیان گر این است که سیر تحول شهرهای هوشمند از سلطه ی فناوری و تمرکز استفاده از دستاوردهای آن در شهر توسط شرکت های عظیم فناوری آغاز و پس از آن مدیریت شهری به عرصه شهرهای هوشمند ورود پیدا کرد و در نهایت این شهروندان بودند که در مرکزیت شهر هوشمند قرار گرفتند. همچنین شهر هوشمند دارای شش زمینه کلیدی است که میتواند از طریق زیر ساخت های فناوری اطلاعات و ارتباطات قوی انجام شود که عبارت اند از: اقتصاد هوشمند، مردم هوشمند، حکومت هوشمند، محیط هوشمند، پویایی هوشمند، زندگی هوشمند.,,"مریم سجودی, یاسمن حسین نژاد, زینت برقی",,,شهر هوشمند،شاخص های شهر هوشمند،شهر هوشمند پایدار,0,,"{""مریم سجودی"": ""پژوهشگر پسادکترا، دانشکده هنر و معماری، دانشگاه گیلان"", ""یاسمن حسین نژاد"": ""دانشجوی کارشناسی ارشد برنامه ریزی شهری، دانشکده هنر و معماری، دانشگاه گیلان"", ""زینت برقی"": ""دانشجوی کارشناسی ارشد برنامه ریزی شهری، دانشکده هنر و معماری، دانشگاه گیلان""}"
135396,تدوین چارچوب طراحی محله با رویکرد طراحی همه شمول مبتنی بر پیاده مداری، نمونه مطالعاتی محله ایوانک شهر تهران,https://civilica.com/doc/1956518/,رویکرد محله هایی برای همه عمر به رویکردی اشاره دارد که در آن سالمندان و افراد مسن در چرخه فعالیت های اجتماعی درون محله وارد شده و از طریق ارتباط بین نسلی به ارائه خدمات رفاهی به آنها پرداخته می شود. تامین دسترسی به خدمات، ارائه اطلاعات و مشاوره، ایجاد محیط های قابل پیاده روی، تامین حمل و نقل عمومی، دسترسی به خدمات و امکانات رفاهی، ایجاد خدمات پر جنب و جوش در محله ها، طراحی فضای سبز و تامین زیرساخت های شبکه های اجتماعی، از جمله استراتژی های موثر در این رویکرد شناخته شده اند. در این مطالعه با مطالعه و بررسی محله ایوانک در شهر تهران مشخص شد که این محله محل سکونت طیفی از افراد به ویژه سالمندان است که در این مطالعه به طراحی فضای شهری در آن پرداخته شده است. بررسی پرسشنامه در این مطالعه نشان داد که مهمترین اولویت ها برای ساکنان این محله در طراحی فضای شهری، ایجاد فضاهایی برای حضورپذیری بیشتر، آسایش و دلپذیری، وجود فضای سبز، دسترسی و پیوستگی، امکان مشارکت، امنیت، هویتمندی و تنوع بوده است.,,سینا لطف پورآستانه,,,طراحی همه شمول،محله،پیاده مداری،چارچوب طراحی،محله ایوانک,0,,"{""سینا لطف پورآستانه"": ""گروه معماری و شهرسازی، دانشگاه فنی و حرفه ای، تهران، ایران""}"
135396,تدوین چارچوب مفهومی کیفیت خوانایی منظر شهری با تاکید بر بعد ذهنی-ادراکی,https://civilica.com/doc/1956528/,فضای خوانا فضایی است که در آن، انسان احساس گم شدن نمی کند و بدون وارد شدن اضطراب و وحشت به او، مسیر خود را پیدا می کند. خوانایی یک مسیر به تعریف لینچ، به پنج عامل راه، لبه، گره، نشان و حوزه بستگی دارد که با دانستن شاخص ها و ویژگی های هر یک از این عوامل می توان شناخت فضا و درک آن را برای انسان جستجوگر در شهرهای درحال گسترش و با رشد جمعیت کنونی، میسر ساخت. این مقاله، با استفاده از روش توصیفی- تحلیلی مبتنی بر مطالعات اسنادی و کتابخانه ای تلاش می کند تا در گام نخست به تعریف و تبیین مفهوم منظر شهری با تاکید بر بعد ذهنی- ادارکی و تاثیر کیفیت خوانایی بر ارتقای آن دست یابد. در گام دوم مولفه ها و شاخص های تبیین کننده کیفیت خوانایی با تاکید بر بعد ذهنی-ادراکی، در قالب چارچوب مفهومی پژوهش استخراج و تدوین گردیده است. یافته ها نشان می دهد مهم ترین تاکید خوانایی بر نظم و ساختار بخشیدن به محیط است؛ به طوری که سبب ایجاد ادراک ذهنی و همچنین افزایش کیفیت ارتباط فرد با محیط شود. برای دستیابی به این هدف، همانطور که در چارچوب نظری مطرح شده است می توان حوزه بندی فضاها، ایجاد انسجام و تفاوت در کنار هم، طراحی نشانه های برجسته و همچنین عدم ایجاد حس سردرگمی و قابل شناسایی بودن محیط از درون را در پیش گرفت.,,"دل آرا صادقی, یگانه کریمی",,,منظر شهری،ادراک،تصویر ذهنی،خوانایی،چارچوب مفهومی,0,,"{""دل آرا صادقی"": ""دانشجوی کارشناسی مهندسی شهرسازی، دانشکدگان هنرهای زیبا، دانشگاه تهران"", ""یگانه کریمی"": ""دانشجوی کارشناسی مهندسی شهرسازی، دانشکدگان هنرهای زیبا، دانشگاه تهران""}"
135396,تدوین چارچوب مفهومی کیفیت سرزندگی در فضاهای شهری,https://civilica.com/doc/1956539/,یکی از معضلات امروزه فضاهای شهری را می توان عدم وجود کیفیت سرزندگی در فضا دانست، که فضا را بسیار کسل کننده و بدون وجود فعالیت های اجتماعی می کند. هدف این پژوهش تدوین چارچوب مفهومی جهت دستیابی به کیفیت سرزندگی است تا براساس آن بتوان مولفه هایی که در فضا موجب سرزندگی می شوند را شناسایی و با ایجاد کردن این معیارها و مولفه ها، فضایی سرزنده و دارای تعاملات اجتماعی و فرهنگی را ایجاد نمود. روش پژوهش انجام گرفته به صورت، توصیفی-تحلیلی است و از ابزار مطالعات کتابخانه ای و اسنادی استفاده شده است. در این تحقیق به بحث راجع به موضوع سرزندگی در فضاهای شهری پرداخته شد. یافته ها و نتایج این پژوهش در قالب چارچوب مفهومی پژوهش و مبتنی بر معیارهای چشم انداز مطلوب، جذابیت بصری، بهره گیری از عناصر طبیعی، نورپردازی فضایی، تنوع کالبدی، دسترسی پذیری، ایمنی و امنیت، انعطاف پذیری، تنوع کاربری، قابلیت حضور پذیری تدوین گردیده است. معیارهای حاصل از این مطالعه می تواند پیشنهادی برای سنجش سرزندگی فضاهای شهری باشد.,,هیربد صباغیان,,,منظر شهری،فضای شهری،ادراک شهروندان،کیفیت سرزندگی،ابعاد منظر شهری،مولفه های کیفیت سرزندگی,0,,"{""هیربد صباغیان"": ""دانشجوی کارشناسی مهندسی شهرسازی دانشگاه تهران، دانشکده شهرسازی، پردیس هنرهای زیبا، دانشگاه تهران، تهران، ایران""}"
135396,تدوین چارچوب نظری کیفیت سرزندگی در فضای شهری,https://civilica.com/doc/1956536/,خیابان ها مرکز زندگی اجتماعی شهر و محلی برای تامین نیازهای اجتماعی شهروندان محسوب می شوند. ازاین رو طراحی فضاهای شهری باید دارای کیفیت باشد تا حس تعلق را در انسان به وجود بیاورد. سرزندگی یکی از معیارهای اصلی مکان هایی است که از کیفیت بالای برنامه ریزی و طراحی برخوردارند. در خیابان های شهری سرزنده، کالبد و اجزای اجتماعی توامان در جهت پیشرفت جامعه شهری و اعضای جامعه فعالیت می کنند. سوالی که مطرح می شود این است که کیفیت سرزندگی، با چه مولفه هایی در فضاهای شهری تعریف می شود؟ شاخص های تعریف کننده ی این مولفه ها چیست؟ این مقاله از روش توصیفی و تحلیلی، با استفاده از مطالعات اسنادی و کتابخانه ای پیروی می کند. نتایج تحقیق حاکی از آن است که کیفیت سرزندگی به شش مولفه طراحی شهری شامل؛ جذابیت بصری و زیبایی شناسی، انعطاف-پذیری، ایمنی و امنیت، دسترسی پذیری، غنای حسی و بهره گیری از عناصر طبیعی قابل تجزیه است. مولفه ی جذابیت بصری و زیبایی شناسی شامل شاخص های فرم، روشنایی، نور در شب،فضای سبز، مبلمان شهری و المان و مونومان، مولفه ی انعطاف پذیری متشکل از شاخص های سازگاری کاربری ها، تنوع فعالیت ها، خیابان و مبلمان شهری، مولفه ی ایمنی و امنیت دارای شاخص های نظارت و نگهبانی، پارکینگ، طراحی مناسب پیاده راه، نورپردازی مناسب و کنترل تردد سواره، مولفه ی دسترسی -پذیری مشتمل بر شاخص های فضای عمومی، حمل و نقل عمومی، فرهنگ و هنر، فضای سبز، فضای تفریح و پایداری محیط، مولفه ی غنای حسی شامل شاخص های طراحی فضا، رنگ جداره ها، مدیریت صدا و تنوع در طعم و بو، مولفه ی بهره گیری از عناصر طبیعی تشکیل شده از شاخص-های پاکیزگی هوا و محیط، همسازی با طبیعت، آسایش اقلیمی، شرایط آب و هوایی ، آبنما و گیاهان است.,,"نسیم نورصالحی, احسان ابراهیمی",,,منظر شهری،کیفیت شهری،کیفیت سرزندگی،فضای شهری،طراحی شهری,0,,"{""نسیم نورصالحی"": ""دانشجوی کارشناسی رشته ی مهندسی شهرسازی دانشگاه تهران"", ""احسان ابراهیمی"": ""دانشجوی کارشناسی رشته ی مهندسی شهرسازی دانشگاه تهران""}"
136143,ارزیابی تاثیر پیاده سازی سامانه داشبورد مدیریتی بر عملکرد سازمانی و تصمیم گیری های مدیریتی ( مورد مطالعه در شهرداری نیشابور ),https://civilica.com/doc/1912772/,یکی از مهمترین ابزارهای هر سازمان جهت رسیدن به چشم انداز های خود ، بررسی فرآیند های داخلی اتفاق افتاده در آن سازمان می باشد ،در حال حاضر با افزایش تعداد فعالیت ها و اقدامات ، سازمان ها و شرکت ها با حجم بالایی از داده ها مواجه هستند که جهت استفاده بهینه ، این داده ها بایستی به اطلاعات قابل فهم و قابل درک تبدیل شوند که این امر مستلزم صرف زمان و هزینه زیادی می باشد از طرفی دیگر اطلاعاتی برای مدیریت سازمان ومجموعه ارزشمند است و قابلیت بهره وری را دارد که با کیفیت و قابل انتقال باشد که تمام این موارد نیازمند داشتن پایگاه اطلاعاتی و مدیریت سیستمی با قابلیت نمایش نموداری و گرافیکی می باشد . در این مقاله میزان اثر بخشی پیاده سازی سامانه داشبورد مدیریتی بر میزان عملکرد مدیریتی و تصمیم گیری های مدیریتی از طریق ضریب عمبستگی پیرسون و مدل رگرسیون خطی توسط نرم افزار آماری spss بررسی و تحلیل گردیده و پس از بررسی فرضیه ها مشخص گردید پیاده سازی سامانه داشبورد مدیریتی بر افزایش عملکرد سازمانی تاثیر چشم گیری داشته و میتواند بر تصمیم گیری های مدیریتی سازمان موثر باشد .,,"سیدحسن میرفانی, زهرا یخدانی, روح اله سیدآیادی, سمیه رودی",,,پایگاه اطلاعاتی،مدیریت سیستمی،داشبورد مدیریتی،شهرداری نیشابور,0,,"{""سیدحسن میرفانی"": ""دانشجوی دوره دکتری تخصصی ، عمران گرایش سازه ، دانشگاه صنعتی شاهرود"", ""زهرا یخدانی"": ""دانشجوی دوره دکتری تخصصی ، آمار ، دانشگاه آزاد اسلامی واحد مشهد"", ""روح اله سیدآیادی"": ""کارشناسی ارشد ، مدیریت اجرائی ، دانشگاه آزاد اسلامی واحد نیشابور"", ""سمیه رودی"": ""کارشناسی ارشد ، نرم افزار ، دانشگاه بین المللی امام رضا (ع)""}"
136143,افزایش تولید فیکوسیانین در ریزجلبک اسپیرولینا با کمک تنظیم منابع کربن/نیتروژن با الیستورهای زیستی و کنترل شرایط محیطی پرورش,https://civilica.com/doc/1912777/,جلبک ها به عنوان یکی از بهترین ارگانیسم ها در تولید ترکیبات ضروری بشر به شمار می روند و قابلیت تولید مواد فعال بیوشیمیایی متعددی در آن ها گزارش شده است. اسپیرولینا پلاتنسیس به دلیل رنگدانه هایی مانند فیکوسیانین که ویژگی های دارویی زیادی دارد از اهمیت بالایی برخوردار است. در این پژوهش ابتدا ریزجلبک اسپیرولینا در محیط کشت زاروک و تحت تیمار با نور معمولی (کنترل) و نورقرمز/ آبی و گروه محیط غنی شده با کفیر تیمار شدند و نتایج تیمار با الیسیتورها به صورت میزان تاثیر روی میزان بیومس، میزان فایکوسیانین، درجه خلوص ارزیابی شد.در این مطالعه نتایج نشان داد که عوامل محیطی مانند نور و مواد مغذی محیطی ارتباط مستقیمی با میزان بیومس ریزجلبک و درجه خلوص فایکوسیانین دارد. این ریزجلبک در نور قرمز / آبی و تحت تیمار با کفیر می تواند رشد بالاتری نسبت به گروه کنترل که در نور سفید و محیط رشد زاورک رشد کردند داشته باشد,,"فاطمه تیمورپور, هانیه جعفری, فاطمه زینل زاده, غزل رمضانی",,,اسپیرولینا پلاتنسیس،فایکوسیانین،بیهنه سازی،اسپکتروفتومتری UV-Vis,0,,"{""فاطمه تیمورپور"": ""دپارتمان زیست شناسی،دانشگاه آزاد اسلامی،واحد علوم و تحقیقات، تهران، ایران"", ""هانیه جعفری"": ""دپارتمان زیست شناسی،دانشگاه آزاد اسلامی،واحد علوم و تحقیقات، p.o.box۱۴۵۱۵-۷۷۵، تهران، ایران"", ""فاطمه زینل زاده"": ""دپارتمان زیست شناسی، واحد آموزشی امام مهدی، تهران، ایران"", ""غزل رمضانی"": ""دپارتمان زیست شناسی، واحد آموزشی امام مهدی، تهران، ایران""}"
